"VIN","make","model","MY","DOB","WSD","SST"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-04-21 00:00:00","DC"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-09-20 00:00:00","PA"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-10-04 00:00:00","IL"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-07-02 00:00:00","NE"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-06-18 00:00:00","VA"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-10-18 00:00:00","MN"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-09-17 00:00:00","TX"
"3LNDL2L32CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-10-06 00:00:00","OH"
"3LNDL2L32CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-07-20 00:00:00","CO"
"3LNDL2L32CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-04-28 00:00:00","TX"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-07-31 00:00:00","WV"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-08-30 00:00:00","MI"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-04-09 00:00:00","TX"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-04-18 00:00:00","MD"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-10-22 00:00:00","AZ"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-07-28 00:00:00","OR"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-07-24 00:00:00","KS"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-03-24 00:00:00","TX"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-04-02 00:00:00","FL"
"3LNDL2L35CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-04-16 00:00:00","MD"
"3LNDL2L35CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-09-15 00:00:00","CA"
"3LNDL2L35CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-04-27 00:00:00","TX"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2013-02-17 00:00:00","VA"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-07-11 00:00:00","IL"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-06-29 00:00:00","TX"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-05-19 00:00:00","MO"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-10-25 00:00:00","FL"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-08-04 00:00:00","DC"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2013-01-21 00:00:00","MD"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-09-08 00:00:00","IL"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-05-14 00:00:00","CA"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-07-18 00:00:00","CA"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-07-27 00:00:00","OR"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-05-04 00:00:00","OK"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-05-10 00:00:00","TX"
"3LNDL2L38CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-08-11 00:00:00","IL"
"3LNDL2L38CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-03-14 00:00:00","AZ"
"3LNDL2L38CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-06-06 00:00:00","CO"
"3LNDL2L38CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-03-21 00:00:00","IL"
"3LNDL2L39CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-04-02 00:00:00","MD"
"3LNDL2L39CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-06-12 00:00:00","VA"
"3LNDL2L39CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-06-25 00:00:00","CA"
"3LNDL2L39CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-03-30 00:00:00","OK"
"3LNDL2L39CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-05 00:00:00","2012-05-23 00:00:00","TX"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-06 00:00:00","2012-03-28 00:00:00","PA"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-06 00:00:00","2012-05-30 00:00:00","NY"
"3LNDL2L32CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-06 00:00:00","2013-01-11 00:00:00","CO"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2012-03-09 00:00:00","2012-05-11 00:00:00","GA"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2012-03-09 00:00:00","2012-09-01 00:00:00","CA"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-09 00:00:00","2012-03-22 00:00:00","KS"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-09 00:00:00","2012-04-26 00:00:00","TX"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-09 00:00:00","2012-09-21 00:00:00","NC"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-09 00:00:00","2012-04-06 00:00:00","TX"
"3LNDL2L35CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-09 00:00:00","2012-10-09 00:00:00","FL"
"3LNDL2L35CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-09 00:00:00","2012-06-26 00:00:00","CA"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-09 00:00:00","2012-04-21 00:00:00","FL"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-09 00:00:00","2012-06-27 00:00:00","CA"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-09 00:00:00","2012-03-31 00:00:00","AZ"
"3LNDL2L38CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-09 00:00:00","2012-08-25 00:00:00","CA"
"3LNDL2L39CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-09 00:00:00","2012-11-17 00:00:00","TX"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-08-27 00:00:00","TX"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-08-31 00:00:00","MD"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-08-27 00:00:00","IL"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-05-30 00:00:00","CA"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-06-30 00:00:00","TX"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-05-21 00:00:00","TX"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-05-11 00:00:00","MA"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-10-01 00:00:00","FL"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-09-27 00:00:00","AL"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-10-21 00:00:00","FL"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-08-06 00:00:00","OH"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-06-12 00:00:00","WA"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-07-28 00:00:00","TX"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-10-29 00:00:00","AZ"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-11-03 00:00:00","TX"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-05-16 00:00:00","FL"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-08-23 00:00:00","KY"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-07-07 00:00:00","GA"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-09-24 00:00:00","WI"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-08-31 00:00:00","WI"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-08-28 00:00:00","MN"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-04-02 00:00:00","AZ"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-09-15 00:00:00","CA"
"3LNDL2L32CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-11-06 00:00:00","VA"
"3LNDL2L32CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-03-29 00:00:00","AZ"
"3LNDL2L32CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-09-22 00:00:00","CO"
"3LNDL2L32CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-10-19 00:00:00","FL"
"3LNDL2L32CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-04-07 00:00:00","GA"
"3LNDL2L32CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-10-07 00:00:00","CA"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-09-18 00:00:00","NC"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-04-25 00:00:00","MD"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-09-15 00:00:00","IL"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-06-24 00:00:00","CA"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-09-24 00:00:00","NM"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-05-05 00:00:00","NY"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-05-12 00:00:00","LA"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-10-01 00:00:00","FL"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-04-05 00:00:00","VA"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-05-05 00:00:00","OH"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-05-16 00:00:00","CA"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-05-30 00:00:00","CA"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-03-17 00:00:00","UT"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-08-28 00:00:00","TX"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-07-16 00:00:00","TX"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-08-13 00:00:00","TX"
"3LNDL2L35CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-04-21 00:00:00","OH"
"3LNDL2L35CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-11-30 00:00:00","TX"
"3LNDL2L35CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-03-29 00:00:00","DE"
"3LNDL2L35CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-06-13 00:00:00","IL"
"3LNDL2L35CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-10-16 00:00:00","NV"
"3LNDL2L35CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-07-29 00:00:00","CA"
"3LNDL2L35CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-08-17 00:00:00","WI"
"3LNDL2L35CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-04-16 00:00:00","TX"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-06-22 00:00:00","IL"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-10-10 00:00:00","KY"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-11-13 00:00:00","MD"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-05-31 00:00:00","IN"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-08-10 00:00:00","AZ"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-10-16 00:00:00","IL"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-07-24 00:00:00","TX"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-12-31 00:00:00","NY"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-03-20 00:00:00","IL"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-08-18 00:00:00","PA"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-09-18 00:00:00","FL"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-10-01 00:00:00","FL"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-04-14 00:00:00","MD"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-08-30 00:00:00","WI"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-11-29 00:00:00","IN"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-08-24 00:00:00","KY"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-05-26 00:00:00","OH"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-08-07 00:00:00","CA"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-04-25 00:00:00","FL"
"3LNDL2L38CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-06-20 00:00:00","MD"
"3LNDL2L38CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-04-28 00:00:00","IN"
"3LNDL2L38CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-10-22 00:00:00","OH"
"3LNDL2L38CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-12-01 00:00:00","CA"
"3LNDL2L38CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-04-14 00:00:00","TX"
"3LNDL2L38CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-09-17 00:00:00","FL"
"3LNDL2L39CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-08-24 00:00:00","AL"
"3LNDL2L39CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-08-13 00:00:00","FL"
"3LNDL2L39CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-07-24 00:00:00","MI"
"3LNDL2L39CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-03-13 00:00:00","CA"
"3LNDL2L39CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-10-07 00:00:00","CA"
"3LNDL2L39CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-10 00:00:00","2012-07-14 00:00:00","IN"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-12 00:00:00","2012-12-29 00:00:00","TX"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-13 00:00:00","2012-04-09 00:00:00","UT"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-13 00:00:00","2012-10-17 00:00:00","OK"
"3LNDL2L35CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-13 00:00:00","2012-06-20 00:00:00","KS"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-13 00:00:00","2012-08-31 00:00:00","SC"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-14 00:00:00","2012-08-30 00:00:00","DC"
"3LNDL2L35CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-14 00:00:00","2012-05-17 00:00:00","IL"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2012-03-15 00:00:00","2012-08-31 00:00:00","MA"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2012-03-15 00:00:00","2012-08-27 00:00:00","NY"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2012-03-15 00:00:00","2012-07-23 00:00:00","VT"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2012-03-15 00:00:00","2012-07-21 00:00:00","NY"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2012-03-15 00:00:00","2012-09-28 00:00:00","WA"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2012-03-15 00:00:00","2012-03-29 00:00:00","CA"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-15 00:00:00","2012-12-17 00:00:00","NH"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-15 00:00:00","2012-07-30 00:00:00","IL"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-15 00:00:00","2012-12-19 00:00:00","MA"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-15 00:00:00","2012-08-31 00:00:00","WY"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-15 00:00:00","2012-08-27 00:00:00","IA"
"3LNDL2L32CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-15 00:00:00","2012-10-19 00:00:00","NY"
"3LNDL2L32CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-15 00:00:00","2012-07-30 00:00:00","CA"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-15 00:00:00","2012-08-14 00:00:00","IL"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-15 00:00:00","2012-11-05 00:00:00","MI"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-15 00:00:00","2012-11-05 00:00:00","CA"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-15 00:00:00","2012-08-31 00:00:00","TX"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-15 00:00:00","2012-08-20 00:00:00","CT"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-15 00:00:00","2012-06-21 00:00:00","MO"
"3LNDL2L36CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-15 00:00:00","2012-03-16 00:00:00","CA"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-15 00:00:00","2012-09-11 00:00:00","NY"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-15 00:00:00","2012-04-27 00:00:00","FL"
"3LNDL2L37CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-15 00:00:00","2012-03-16 00:00:00","MI"
"3LNDL2L38CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-15 00:00:00","2012-06-29 00:00:00","CT"
"3LNDL2L38CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-15 00:00:00","2012-07-31 00:00:00","NH"
"3LNDL2L38CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-15 00:00:00","2012-09-21 00:00:00","CT"
"3LNDL2L38CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-15 00:00:00","2012-06-15 00:00:00","NY"
"3LNDL2L38CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-15 00:00:00","2012-09-24 00:00:00","NY"
"3LNDL2L38CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-15 00:00:00","2012-09-10 00:00:00","PA"
"3LNDL2L39CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-15 00:00:00","2012-11-20 00:00:00","CT"
"3LNDL2L39CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-15 00:00:00","2012-04-05 00:00:00","NC"
"3LNDL2L39CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-15 00:00:00","2012-09-15 00:00:00","IL"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2012-03-16 00:00:00","2012-12-06 00:00:00","PA"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2012-03-16 00:00:00","2013-01-31 00:00:00","NY"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2012-03-16 00:00:00","2012-04-19 00:00:00","OH"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2012-03-16 00:00:00","2012-07-25 00:00:00","FL"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2012-03-16 00:00:00","2012-06-29 00:00:00","AL"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2012-03-16 00:00:00","2012-04-12 00:00:00","AZ"
"3LNDL2L3XCRXXXXXX","LINC","MKZ HYB",2012,"2012-03-16 00:00:00","2012-09-16 00:00:00","CA"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-16 00:00:00","2012-12-05 00:00:00","AZ"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-16 00:00:00","2012-05-28 00:00:00","CA"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-16 00:00:00","2012-04-14 00:00:00","TX"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-16 00:00:00","2012-04-27 00:00:00","TX"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-16 00:00:00","2012-12-21 00:00:00","TX"
"3LNDL2L30CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-16 00:00:00","2012-04-15 00:00:00","VA"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-16 00:00:00","2012-04-11 00:00:00","NY"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-16 00:00:00","2012-10-27 00:00:00","NJ"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-16 00:00:00","2012-07-20 00:00:00","FL"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-16 00:00:00","2012-10-29 00:00:00","FL"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-16 00:00:00","2012-04-26 00:00:00","SC"
"3LNDL2L31CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-16 00:00:00","2012-04-13 00:00:00","MT"
"3LNDL2L32CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-16 00:00:00","2012-11-05 00:00:00","MI"
"3LNDL2L32CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-16 00:00:00","2012-08-20 00:00:00","FL"
"3LNDL2L32CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-16 00:00:00","2012-05-23 00:00:00","FL"
"3LNDL2L32CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-16 00:00:00","2012-12-19 00:00:00","TX"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-16 00:00:00","2012-09-18 00:00:00","NY"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-16 00:00:00","2012-08-13 00:00:00","FL"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-16 00:00:00","2012-11-21 00:00:00","NJ"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-16 00:00:00","2012-05-10 00:00:00","MI"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-16 00:00:00","2012-11-14 00:00:00","OK"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-16 00:00:00","2012-03-21 00:00:00","MI"
"3LNDL2L33CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-16 00:00:00","2012-03-21 00:00:00","MI"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-16 00:00:00","2012-10-06 00:00:00","CA"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-16 00:00:00","2012-04-26 00:00:00","TX"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-16 00:00:00","2012-06-22 00:00:00","TX"
"3LNDL2L34CRXXXXXX","LINC","MKZ HYB",2012,"2012-03-16 00:00:00","2012-03-21 00:00:00","IL"
