"VIN","make","model","MY","DOB","WSD","SST"
"3MEHM0JA3ARXXXXXX","MERC","MILAN",2010,"2010-04-19 00:00:00","2010-05-04 00:00:00","NJ"
"3MEHM0JA4ARXXXXXX","MERC","MILAN",2010,"2010-04-19 00:00:00","2010-08-30 00:00:00","LA"
"3MEHM0JA4ARXXXXXX","MERC","MILAN",2010,"2010-04-19 00:00:00","2010-07-15 00:00:00","MI"
"3MEHM0JA4ARXXXXXX","MERC","MILAN",2010,"2010-04-19 00:00:00","2010-05-04 00:00:00","NJ"
"3MEHM0JA4ARXXXXXX","MERC","MILAN",2010,"2010-04-19 00:00:00","2010-05-04 00:00:00","NJ"
"3MEHM0JA5ARXXXXXX","MERC","MILAN",2010,"2010-04-19 00:00:00","2010-06-30 00:00:00","NY"
"3MEHM0JA5ARXXXXXX","MERC","MILAN",2010,"2010-04-19 00:00:00","2010-06-29 00:00:00","NJ"
"3MEHM0JA5ARXXXXXX","MERC","MILAN",2010,"2010-04-19 00:00:00","2010-06-16 00:00:00","MI"
"3MEHM0JA5ARXXXXXX","MERC","MILAN",2010,"2010-04-19 00:00:00","2010-05-07 00:00:00","NJ"
"3MEHM0JA5ARXXXXXX","MERC","MILAN",2010,"2010-04-19 00:00:00","2010-05-05 00:00:00","NJ"
"3MEHM0JA5ARXXXXXX","MERC","MILAN",2010,"2010-04-19 00:00:00","2010-05-04 00:00:00","NJ"
"3MEHM0JA6ARXXXXXX","MERC","MILAN",2010,"2010-04-19 00:00:00","2010-05-31 00:00:00","NJ"
"3MEHM0JA6ARXXXXXX","MERC","MILAN",2010,"2010-04-19 00:00:00","2010-05-04 00:00:00","NJ"
"3MEHM0JA6ARXXXXXX","MERC","MILAN",2010,"2010-04-19 00:00:00","2010-05-04 00:00:00","NJ"
"3MEHM0JA7ARXXXXXX","MERC","MILAN",2010,"2010-04-19 00:00:00","2010-06-26 00:00:00","AL"
"3MEHM0JA7ARXXXXXX","MERC","MILAN",2010,"2010-04-19 00:00:00","2010-06-08 00:00:00","MI"
"3MEHM0JA7ARXXXXXX","MERC","MILAN",2010,"2010-04-19 00:00:00","2010-05-04 00:00:00","NJ"
"3MEHM0JA7ARXXXXXX","MERC","MILAN",2010,"2010-04-19 00:00:00","2010-05-05 00:00:00","NJ"
"3MEHM0JA8ARXXXXXX","MERC","MILAN",2010,"2010-04-19 00:00:00","2010-08-09 00:00:00","NY"
"3MEHM0JA8ARXXXXXX","MERC","MILAN",2010,"2010-04-19 00:00:00","2010-05-14 00:00:00","MI"
"3MEHM0JA8ARXXXXXX","MERC","MILAN",2010,"2010-04-19 00:00:00","2010-05-04 00:00:00","NJ"
"3MEHM0JA9ARXXXXXX","MERC","MILAN",2010,"2010-04-19 00:00:00","2010-08-24 00:00:00","MA"
"3MEHM0JA9ARXXXXXX","MERC","MILAN",2010,"2010-04-19 00:00:00","2010-06-12 00:00:00","NJ"
"3MEHM0JA9ARXXXXXX","MERC","MILAN",2010,"2010-04-19 00:00:00","2010-08-11 00:00:00","SC"
"3MEHM0JA9ARXXXXXX","MERC","MILAN",2010,"2010-04-19 00:00:00","2010-08-02 00:00:00","IN"
"3MEHM0JA9ARXXXXXX","MERC","MILAN",2010,"2010-04-19 00:00:00","2010-05-04 00:00:00","NJ"
"3MEHM0JA9ARXXXXXX","MERC","MILAN",2010,"2010-04-19 00:00:00","2010-05-04 00:00:00","NJ"
"3MEHM0JG3ARXXXXXX","MERC","MILAN",2010,"2010-04-19 00:00:00","2010-05-04 00:00:00","NJ"
"3MEHM0JG4ARXXXXXX","MERC","MILAN",2010,"2010-04-19 00:00:00","2010-05-04 00:00:00","NJ"
"3MEDM0L3XARXXXXXX","MERC","MILAN HYB",2010,"2010-04-20 00:00:00","2010-11-09 00:00:00","MI"
"3MEDM0L3XARXXXXXX","MERC","MILAN HYB",2010,"2010-04-20 00:00:00","2010-05-06 00:00:00","MI"
"3MEDM0L31ARXXXXXX","MERC","MILAN HYB",2010,"2010-04-20 00:00:00","2010-08-18 00:00:00","TX"
"3MEDM0L33ARXXXXXX","MERC","MILAN HYB",2010,"2010-04-20 00:00:00","2010-10-07 00:00:00","MI"
"3MEDM0L35ARXXXXXX","MERC","MILAN HYB",2010,"2010-04-20 00:00:00","2010-07-06 00:00:00","RI"
"3MEDM0L35ARXXXXXX","MERC","MILAN HYB",2010,"2010-04-20 00:00:00","2010-11-08 00:00:00","NJ"
"3MEDM0L35ARXXXXXX","MERC","MILAN HYB",2010,"2010-04-20 00:00:00","2010-06-12 00:00:00","VA"
"3MEHM0HAXARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-06-28 00:00:00","NJ"
"3MEHM0HA2ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-07-29 00:00:00","NJ"
"3MEHM0HA2ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-06-28 00:00:00","OH"
"3MEHM0HA3ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-08-31 00:00:00","NC"
"3MEHM0HA4ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-08-31 00:00:00","PA"
"3MEHM0HA4ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-12 00:00:00","WV"
"3MEHM0HA5ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-21 00:00:00","NY"
"3MEHM0HA5ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-17 00:00:00","LA"
"3MEHM0HA5ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-13 00:00:00","MI"
"3MEHM0HA5ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-05 00:00:00","MN"
"3MEHM0HA7ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-06-17 00:00:00","NY"
"3MEHM0HA7ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-06-30 00:00:00","NY"
"3MEHM0HA7ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-06-21 00:00:00","NY"
"3MEHM0HA7ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-06-30 00:00:00","NY"
"3MEHM0HA7ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-06-18 00:00:00","PA"
"3MEHM0HA7ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-09-20 00:00:00","SC"
"3MEHM0HA7ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-06-23 00:00:00","IL"
"3MEHM0HA7ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-27 00:00:00","MN"
"3MEHM0HA7ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-08-25 00:00:00","TX"
"3MEHM0JAXARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-24 00:00:00","AR"
"3MEHM0JAXARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-08-21 00:00:00","OR"
"3MEHM0JAXARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-05 00:00:00","NJ"
"3MEHM0JAXARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-05 00:00:00","NJ"
"3MEHM0JA0ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-07 00:00:00","NY"
"3MEHM0JA0ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-06-17 00:00:00","IL"
"3MEHM0JA0ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-05 00:00:00","NJ"
"3MEHM0JA0ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-05 00:00:00","NJ"
"3MEHM0JA1ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-08-05 00:00:00","NJ"
"3MEHM0JA1ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-06-17 00:00:00","TN"
"3MEHM0JA1ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-06-25 00:00:00","VA"
"3MEHM0JA1ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-05 00:00:00","NJ"
"3MEHM0JA1ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-05 00:00:00","NJ"
"3MEHM0JA1ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-05 00:00:00","NJ"
"3MEHM0JA2ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-26 00:00:00","NC"
"3MEHM0JA2ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-04-30 00:00:00","TX"
"3MEHM0JA2ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-05 00:00:00","NJ"
"3MEHM0JA2ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-05 00:00:00","NJ"
"3MEHM0JA3ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-14 00:00:00","NY"
"3MEHM0JA3ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-06-24 00:00:00","FL"
"3MEHM0JA3ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-06-26 00:00:00","IL"
"3MEHM0JA3ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-07-20 00:00:00","TX"
"3MEHM0JA3ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-05 00:00:00","NJ"
"3MEHM0JA3ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-05 00:00:00","NJ"
"3MEHM0JA4ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-17 00:00:00","MI"
"3MEHM0JA4ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-17 00:00:00","TX"
"3MEHM0JA4ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-15 00:00:00","TX"
"3MEHM0JA4ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-05 00:00:00","NJ"
"3MEHM0JA4ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-05 00:00:00","NJ"
"3MEHM0JA5ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-06-15 00:00:00","RI"
"3MEHM0JA5ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-08-10 00:00:00","FL"
"3MEHM0JA5ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-12-09 00:00:00","FL"
"3MEHM0JA5ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-07-14 00:00:00","IN"
"3MEHM0JA5ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-05 00:00:00","NJ"
"3MEHM0JA6ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-01 00:00:00","FL"
"3MEHM0JA6ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-07-09 00:00:00","IL"
"3MEHM0JA6ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-07 00:00:00","MN"
"3MEHM0JA6ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-14 00:00:00","MI"
"3MEHM0JA6ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-17 00:00:00","MI"
"3MEHM0JA6ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-10-30 00:00:00","ID"
"3MEHM0JA6ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-30 00:00:00","TX"
"3MEHM0JA6ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-05 00:00:00","NJ"
"3MEHM0JA7ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-09-20 00:00:00","MA"
"3MEHM0JA7ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-09-04 00:00:00","RI"
"3MEHM0JA7ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-06-01 00:00:00","PA"
"3MEHM0JA7ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-11 00:00:00","FL"
"3MEHM0JA7ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-06-12 00:00:00","FL"
"3MEHM0JA7ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-08-23 00:00:00","MI"
"3MEHM0JA7ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-09-09 00:00:00","OK"
"3MEHM0JA7ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-05 00:00:00","NJ"
"3MEHM0JA7ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-05 00:00:00","NJ"
"3MEHM0JA8ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-08-20 00:00:00","NY"
"3MEHM0JA8ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-06 00:00:00","NJ"
"3MEHM0JA8ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-05 00:00:00","NJ"
"3MEHM0JA9ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-06-12 00:00:00","RI"
"3MEHM0JA9ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-07-30 00:00:00","AL"
"3MEHM0JA9ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-10-26 00:00:00","TX"
"3MEHM0JA9ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-05 00:00:00","NJ"
"3MEHM0JA9ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-05 00:00:00","NJ"
"3MEHM0JA9ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-05 00:00:00","NJ"
"3MEHM0JA9ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-05 00:00:00","NJ"
"3MEHM0JG2ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-05-06 00:00:00","OK"
"3MEHM0JG4ARXXXXXX","MERC","MILAN",2010,"2010-04-20 00:00:00","2010-07-09 00:00:00","FL"
"3MEDM0L3XARXXXXXX","MERC","MILAN HYB",2010,"2010-04-21 00:00:00","2010-07-26 00:00:00","TX"
"3MEDM0L30ARXXXXXX","MERC","MILAN HYB",2010,"2010-04-21 00:00:00","2010-08-31 00:00:00","TX"
"3MEDM0L33ARXXXXXX","MERC","MILAN HYB",2010,"2010-04-21 00:00:00","2010-12-03 00:00:00","SC"
"3MEDM0L34ARXXXXXX","MERC","MILAN HYB",2010,"2010-04-21 00:00:00","2010-12-16 00:00:00","IA"
"3MEDM0L37ARXXXXXX","MERC","MILAN HYB",2010,"2010-04-21 00:00:00","2010-12-31 00:00:00","VA"
"3MEDM0L37ARXXXXXX","MERC","MILAN HYB",2010,"2010-04-21 00:00:00","2010-12-04 00:00:00","OH"
"3MEHM0HAXARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-07-19 00:00:00","NY"
"3MEHM0HAXARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-10-05 00:00:00","LA"
"3MEHM0HA0ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-07-15 00:00:00","FL"
"3MEHM0HA1ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2011-04-12 00:00:00","NY"
"3MEHM0HA1ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-07-28 00:00:00","MS"
"3MEHM0HA2ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-06-22 00:00:00","IN"
"3MEHM0HA4ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-07-06 00:00:00","IN"
"3MEHM0HA5ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-26 00:00:00","PA"
"3MEHM0HA6ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-06-12 00:00:00","LA"
"3MEHM0HA6ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-21 00:00:00","FL"
"3MEHM0HA7ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-08-10 00:00:00","NY"
"3MEHM0HA9ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-03 00:00:00","NY"
"3MEHM0HA9ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-12-22 00:00:00","LA"
"3MEHM0JAXARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-07 00:00:00","NJ"
"3MEHM0JA0ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-13 00:00:00","FL"
"3MEHM0JA0ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-07-22 00:00:00","GA"
"3MEHM0JA0ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-27 00:00:00","MI"
"3MEHM0JA0ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-07 00:00:00","NJ"
"3MEHM0JA0ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-06 00:00:00","NJ"
"3MEHM0JA2ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-10-07 00:00:00","AL"
"3MEHM0JA2ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-12 00:00:00","MI"
"3MEHM0JA2ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-07 00:00:00","NJ"
"3MEHM0JA3ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-18 00:00:00","PA"
"3MEHM0JA3ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-11-17 00:00:00","MI"
"3MEHM0JA3ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-07 00:00:00","NJ"
"3MEHM0JA4ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-07-05 00:00:00","LA"
"3MEHM0JA4ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-08-17 00:00:00","MI"
"3MEHM0JA4ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-07 00:00:00","NJ"
"3MEHM0JA6ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-06 00:00:00","NJ"
"3MEHM0JA6ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-07 00:00:00","NJ"
"3MEHM0JA6ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-07 00:00:00","NJ"
"3MEHM0JA7ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-06 00:00:00","NJ"
"3MEHM0JA7ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-07 00:00:00","NJ"
"3MEHM0JA7ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-06-19 00:00:00","FL"
"3MEHM0JA8ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-06 00:00:00","NJ"
"3MEHM0JA8ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-06 00:00:00","NJ"
"3MEHM0JA9ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-11 00:00:00","FL"
"3MEHM0JA9ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-06 00:00:00","NJ"
"3MEHM0JGXARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-06 00:00:00","OK"
"3MEHM0JGXARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-06 00:00:00","OK"
"3MEHM0JGXARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-06 00:00:00","NJ"
"3MEHM0JG0ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-06-04 00:00:00","TX"
"3MEHM0JG0ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-06 00:00:00","OK"
"3MEHM0JG0ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-07 00:00:00","OK"
"3MEHM0JG1ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-06 00:00:00","OK"
"3MEHM0JG1ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-07 00:00:00","OK"
"3MEHM0JG1ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-06 00:00:00","NJ"
"3MEHM0JG2ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-06 00:00:00","OK"
"3MEHM0JG2ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-06 00:00:00","NJ"
"3MEHM0JG3ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-07 00:00:00","OK"
"3MEHM0JG3ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-06 00:00:00","OK"
"3MEHM0JG3ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-07 00:00:00","GA"
"3MEHM0JG3ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-07 00:00:00","NJ"
"3MEHM0JG4ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-27 00:00:00","NE"
"3MEHM0JG4ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-07 00:00:00","OK"
"3MEHM0JG4ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-06 00:00:00","OK"
"3MEHM0JG4ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-06 00:00:00","OK"
"3MEHM0JG4ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-06 00:00:00","NJ"
"3MEHM0JG5ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-06 00:00:00","OK"
"3MEHM0JG5ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-07 00:00:00","OK"
"3MEHM0JG5ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-06 00:00:00","NJ"
"3MEHM0JG5ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-07 00:00:00","NJ"
"3MEHM0JG6ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-09-23 00:00:00","MI"
"3MEHM0JG6ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-06 00:00:00","OK"
"3MEHM0JG6ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-06 00:00:00","OK"
"3MEHM0JG6ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-06 00:00:00","OK"
"3MEHM0JG6ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-06 00:00:00","OK"
"3MEHM0JG6ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-07 00:00:00","NJ"
"3MEHM0JG7ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-26 00:00:00","FL"
"3MEHM0JG7ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-06 00:00:00","OK"
"3MEHM0JG7ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-06 00:00:00","NJ"
"3MEHM0JG8ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-11-18 00:00:00","MA"
"3MEHM0JG8ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-06-15 00:00:00","PA"
"3MEHM0JG8ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-29 00:00:00","MO"
"3MEHM0JG8ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-07 00:00:00","OK"
"3MEHM0JG8ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-06 00:00:00","OK"
"3MEHM0JG8ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-06 00:00:00","OK"
"3MEHM0JG8ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-06 00:00:00","NJ"
"3MEHM0JG9ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-06 00:00:00","OK"
"3MEHM0JG9ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-06 00:00:00","OK"
"3MEHM0JG9ARXXXXXX","MERC","MILAN",2010,"2010-04-21 00:00:00","2010-05-06 00:00:00","NJ"
"3MEHM0HAXARXXXXXX","MERC","MILAN",2010,"2010-04-22 00:00:00","2010-08-02 00:00:00","NY"
"3MEHM0HAXARXXXXXX","MERC","MILAN",2010,"2010-04-22 00:00:00","2010-06-21 00:00:00","MI"
"3MEHM0HA0ARXXXXXX","MERC","MILAN",2010,"2010-04-22 00:00:00","2010-08-07 00:00:00","NJ"
"3MEHM0HA0ARXXXXXX","MERC","MILAN",2010,"2010-04-22 00:00:00","2010-05-27 00:00:00","OK"
"3MEHM0HA2ARXXXXXX","MERC","MILAN",2010,"2010-04-22 00:00:00","2010-12-23 00:00:00","OH"
"3MEHM0HA2ARXXXXXX","MERC","MILAN",2010,"2010-04-22 00:00:00","2010-06-08 00:00:00","MI"
"3MEHM0HA3ARXXXXXX","MERC","MILAN",2010,"2010-04-22 00:00:00","2010-07-06 00:00:00","LA"
"3MEHM0HA4ARXXXXXX","MERC","MILAN",2010,"2010-04-22 00:00:00","2010-05-15 00:00:00","MI"
"3MEHM0HA6ARXXXXXX","MERC","MILAN",2010,"2010-04-22 00:00:00","2010-06-15 00:00:00","MI"
"3MEHM0HA8ARXXXXXX","MERC","MILAN",2010,"2010-04-22 00:00:00","2010-05-18 00:00:00","FL"
"3MEHM0HA8ARXXXXXX","MERC","MILAN",2010,"2010-04-22 00:00:00","2010-05-14 00:00:00","MI"
"3MEHM0HA8ARXXXXXX","MERC","MILAN",2010,"2010-04-22 00:00:00","2010-06-04 00:00:00","NE"
"3MEHM0JA5ARXXXXXX","MERC","MILAN",2010,"2010-04-22 00:00:00","2010-05-07 00:00:00","NJ"
"3MEHM0JGXARXXXXXX","MERC","MILAN",2010,"2010-04-22 00:00:00","2010-05-07 00:00:00","NJ"
"3MEHM0JGXARXXXXXX","MERC","MILAN",2010,"2010-04-22 00:00:00","2010-05-07 00:00:00","NJ"
"3MEHM0JGXARXXXXXX","MERC","MILAN",2010,"2010-04-22 00:00:00","2010-05-07 00:00:00","NJ"
"3MEHM0JGXARXXXXXX","MERC","MILAN",2010,"2010-04-22 00:00:00","2010-05-07 00:00:00","NJ"
"3MEHM0JGXARXXXXXX","MERC","MILAN",2010,"2010-04-22 00:00:00","2010-05-07 00:00:00","NJ"
"3MEHM0JGXARXXXXXX","MERC","MILAN",2010,"2010-04-22 00:00:00","2010-05-08 00:00:00","NJ"
